player;session;level;action;time;state;timestamp
172672884;B5E821B046054D37C48CB2B44A50617D;Mirrors_1;1;751;"Palanca_Lever7; Mirror4_3; Rotación Total Positiva: 1.0; Rotación Total Negativa: 0.0; Player 1";2020-12-03 02:10:48.558290
172672884;B5E821B046054D37C48CB2B44A50617D;Mirrors_1;1;751;"Palanca_Lever7; Mirror4_3; Rotación Total Positiva: 0.5; Rotación Total Negativa: -1.0; Player 1";2020-12-03 02:10:49.022769
172672884;B5E821B046054D37C48CB2B44A50617D;Mirrors_1;1;756;"Palanca_Lever6; Mirror3_0; Rotación Total Positiva: 4.5; Rotación Total Negativa: 0.0; Player 0";2020-12-03 02:10:53.123151
172672884;B5E821B046054D37C48CB2B44A50617D;Mirrors_1;1;760;"Palanca_Lever6; Mirror3_0; Rotación Total Positiva: 3.5; Rotación Total Negativa: -23.0; Player 0";2020-12-03 02:10:57.278549
172672884;B5E821B046054D37C48CB2B44A50617D;Mirrors_1;3;764;Final del nivel;2020-12-03 02:11:01.896628
172672884;B5E821B046054D37C48CB2B44A50617D;Mirrors_1;3;764;Puntaje Total: 152540;2020-12-03 02:11:39.045241
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Densidad_de_Objetos;1;31;"rocaOro_Sprite; 50; Boton volOro; Player 0";2020-12-03 01:33:02.793402
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Densidad_de_Objetos;1;74;"rocaAcero_Sprite; 70; Boton volAcero; Player 0";2020-12-03 01:33:45.306151
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Densidad_de_Objetos;1;105;"rocaDiamante_Sprite; 100; Boton volDiamante; Player 0";2020-12-03 01:34:17.294648
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Densidad_de_Objetos;1;114;"roca_Sprite; 30; Boton volPiedra; Player 0";2020-12-03 01:34:25.701934
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Densidad_de_Objetos;3;122;Final del nivel;2020-12-03 01:34:33.304244
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Densidad_de_Objetos;3;122;Puntaje Total: 13740;2020-12-03 01:35:15.981055
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;8;"Boton0;Set to TRUE; Player 0";2020-12-03 01:37:13.366156
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;25;"Boton2;Set to TRUE; Player 0";2020-12-03 01:37:30.605406
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;28;"Boton2;Set to TRUE; Player 0";2020-12-03 01:37:32.904531
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;28;"Boton3;Set to TRUE; Player 1";2020-12-03 01:37:33.220036
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;52;"Boton4;Set to TRUE; Player 1";2020-12-03 01:37:58.051894
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;57;"Boton4;Set to TRUE; Player 1";2020-12-03 01:38:01.888591
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;57;"Boton6;Set to TRUE; Player 0";2020-12-03 01:38:02.296124
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;59;"Boton4;Set to FALSE; Player 1";2020-12-03 01:38:04.465679
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;59;"Boton6;Set to FALSE; Player 0";2020-12-03 01:38:04.467056
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;61;"Boton7;Set to TRUE; Player 0";2020-12-03 01:38:06.712672
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;61;"Boton4;Set to TRUE; Player 1";2020-12-03 01:38:06.713901
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;64;"Boton4;Set to FALSE; Player 1";2020-12-03 01:38:09.619806
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;64;"Boton7;Set to FALSE; Player 0";2020-12-03 01:38:09.626161
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;66;"Boton5;Set to TRUE; Player 1";2020-12-03 01:38:11.196334
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;66;"Boton7;Set to TRUE; Player 0";2020-12-03 01:38:11.197667
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;67;"Boton7;Set to FALSE; Player 0";2020-12-03 01:38:12.527410
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;67;"Boton5;Set to FALSE; Player 1";2020-12-03 01:38:12.532934
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;70;"Boton6;Set to TRUE; Player 1";2020-12-03 01:38:15.271816
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;70;"Boton7;Set to TRUE; Player 0";2020-12-03 01:38:15.273150
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;72;"Boton6;Set to FALSE; Player 1";2020-12-03 01:38:17.279648
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;72;"Boton7;Set to FALSE; Player 0";2020-12-03 01:38:17.285575
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;74;"Boton6;Set to FALSE; Player 1";2020-12-03 01:38:19.385575
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;74;"Boton7;Set to FALSE; Player 0";2020-12-03 01:38:19.386919
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;77;"Boton5;Set to TRUE; Player 0";2020-12-03 01:38:22.288583
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;77;"Boton6;Set to TRUE; Player 1";2020-12-03 01:38:22.294845
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;80;"Boton5;Set to FALSE; Player 0";2020-12-03 01:38:24.963425
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;80;"Boton6;Set to FALSE; Player 1";2020-12-03 01:38:24.964887
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;81;"Boton5;Set to TRUE; Player 0";2020-12-03 01:38:26.265058
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;81;"Boton6;Set to TRUE; Player 1";2020-12-03 01:38:26.270666
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;87;"Boton5;Set to FALSE; Player 0";2020-12-03 01:38:32.148013
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;87;"Boton6;Set to FALSE; Player 1";2020-12-03 01:38:32.205453
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;89;"Boton4;Set to TRUE; Player 0";2020-12-03 01:38:33.841204
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;89;"Boton6;Set to TRUE; Player 1";2020-12-03 01:38:33.842676
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;90;"Boton5;Set to TRUE; Player 0";2020-12-03 01:38:35.681681
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;90;"Boton6;Set to TRUE; Player 1";2020-12-03 01:38:35.685092
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;94;"Boton6;Set to FALSE; Player 1";2020-12-03 01:38:39.434308
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;94;"Boton5;Set to FALSE; Player 0";2020-12-03 01:38:39.435079
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;99;"Boton6;Set to TRUE; Player 1";2020-12-03 01:38:44.172900
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;101;"Boton6;Set to FALSE; Player 1";2020-12-03 01:38:46.033326
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;102;"Boton7;Set to TRUE; Player 1";2020-12-03 01:38:47.736733
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;104;"Boton7;Set to FALSE; Player 1";2020-12-03 01:38:49.334687
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;109;"Boton5;Set to TRUE; Player 1";2020-12-03 01:38:53.915846
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;111;"Boton5;Set to FALSE; Player 0";2020-12-03 01:38:56.289339
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;115;"Boton4;Set to FALSE; Player 1";2020-12-03 01:39:00.741493
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;115;"Boton5;Set to FALSE; Player 0";2020-12-03 01:39:01.163566
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;117;"Boton5;Set to TRUE; Player 0";2020-12-03 01:39:02.179805
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;117;"Boton4;Set to TRUE; Player 1";2020-12-03 01:39:02.181160
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;118;"Boton4;Set to FALSE; Player 1";2020-12-03 01:39:03.381043
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;118;"Boton5;Set to FALSE; Player 0";2020-12-03 01:39:03.386921
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;127;"Boton6;Set to TRUE; Player 0";2020-12-03 01:39:12.577312
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;129;"Boton5;Set to TRUE; Player 0";2020-12-03 01:39:14.015772
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;1;132;"Boton7;Set to TRUE; Player 0";2020-12-03 01:39:17.598301
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;3;132;Final del nivel;2020-12-03 01:39:17.914143
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Union_Interseccion;3;132;Puntaje Total: 35300;2020-12-03 01:40:03.106206
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Velocidad_y_fuerza;1;83;"Resorte1izq; rocaOro_Sprite; 50; Player 0";2020-12-03 01:43:37.804223
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Velocidad_y_fuerza;1;83;"Resorte1izq; rocaOro_Sprite; 50; Player 0";2020-12-03 01:43:37.886528
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Velocidad_y_fuerza;1;218;"Resorte2izq; roca_Sprite; 30; Player 1";2020-12-03 01:45:52.159608
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Velocidad_y_fuerza;1;218;"Resorte2izq; roca_Sprite; 30; Player 1";2020-12-03 01:45:52.221186
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Velocidad_y_fuerza;1;233;"Resorte1izq; roca_Sprite; 30; Player 1";2020-12-03 01:46:07.583899
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Velocidad_y_fuerza;1;233;"Resorte1izq; roca_Sprite; 30; Player 0";2020-12-03 01:46:07.584939
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Velocidad_y_fuerza;1;233;"Resorte1izq; roca_Sprite; 30; Player 0";2020-12-03 01:46:08.003110
172672884;DB5C261241E0438F8E40B69FCD69C2A6;Velocidad_y_fuerza;1;233;"Resorte1izq; roca_Sprite; 30; Player 1";2020-12-03 01:46:08.031382
191147499;553D85514F6C18164F2854A6D1A9C4EB;Densidad_de_Objetos;1;17;"rocaOro_Sprite; 50; Boton volAcero; Player 0";2020-11-24 14:12:07.495557
191147499;553D85514F6C18164F2854A6D1A9C4EB;Densidad_de_Objetos;1;35;"rocaAcero_Sprite; 70; Boton volOro; Player 0";2020-11-24 14:14:22.897135
191147499;553D85514F6C18164F2854A6D1A9C4EB;Densidad_de_Objetos;1;49;"roca_Sprite; 30; Boton volPiedra; Player 0";2020-11-24 14:16:03.043172
191147499;553D85514F6C18164F2854A6D1A9C4EB;Densidad_de_Objetos;1;57;"rocaDiamante_Sprite; 100; Boton volDiamante; Player 0";2020-11-24 14:16:58.401783
191147499;553D85514F6C18164F2854A6D1A9C4EB;Densidad_de_Objetos;1;90;"rocaOro_Sprite; 50; Boton volOro; Player 0";2020-11-24 14:20:56.782134
191147499;553D85514F6C18164F2854A6D1A9C4EB;Densidad_de_Objetos;1;134;"rocaAcero_Sprite; 70; Boton volPiedra; Player 0";2020-11-24 14:26:10.448480
191147499;98301ED0441B6559E8B8BEBF10879B30;Densidad_de_Objetos;3;5;Final del nivel;2020-11-26 13:42:05.697566
191147499;98301ED0441B6559E8B8BEBF10879B30;Densidad_de_Objetos;3;5;Puntaje Total: 12730;2020-11-26 13:43:16.331667
191147499;98301ED0441B6559E8B8BEBF10879B30;Union_Interseccion;1;1;"Boton0;Set to TRUE; Player 0";2020-11-26 13:43:46.396309
191147499;98301ED0441B6559E8B8BEBF10879B30;Union_Interseccion;1;6;"Boton2;Set to TRUE; Player 0";2020-11-26 13:44:23.940137
191147499;98301ED0441B6559E8B8BEBF10879B30;Union_Interseccion;1;8;"Boton3;Set to TRUE; Player 1";2020-11-26 13:44:34.591734
191147499;98301ED0441B6559E8B8BEBF10879B30;Union_Interseccion;1;12;"Boton5;Set to TRUE; Player 0";2020-11-26 13:45:03.281857
191147499;98301ED0441B6559E8B8BEBF10879B30;Union_Interseccion;1;13;"Boton6;Set to TRUE; Player 0";2020-11-26 13:45:07.300290
191147499;98301ED0441B6559E8B8BEBF10879B30;Union_Interseccion;1;14;"Boton7;Set to TRUE; Player 1";2020-11-26 13:45:13.650988
191147499;98301ED0441B6559E8B8BEBF10879B30;Union_Interseccion;3;14;Final del nivel;2020-11-26 13:45:13.873937
191147499;98301ED0441B6559E8B8BEBF10879B30;Union_Interseccion;3;14;Puntaje Total: 37620;2020-11-26 13:46:23.081702
193167357;7D5142734E79615B44709D98F4DB2420;Densidad_de_Objetos;1;216;"roca_Sprite; 30; Boton volPiedra; Player 1";2020-11-30 22:10:59.670638
193167357;7D5142734E79615B44709D98F4DB2420;Densidad_de_Objetos;1;263;"rocaDiamante_Sprite; 100; Boton volDiamante; Player 1";2020-11-30 22:12:14.624388
193167357;7D5142734E79615B44709D98F4DB2420;Densidad_de_Objetos;1;300;"rocaOro_Sprite; 50; Boton volOro; Player 0";2020-11-30 22:13:11.049575
193167357;7D5142734E79615B44709D98F4DB2420;Densidad_de_Objetos;1;309;"rocaAcero_Sprite; 70; Boton volAcero; Player 1";2020-11-30 22:13:26.205523
193167357;7D5142734E79615B44709D98F4DB2420;Densidad_de_Objetos;3;312;Final del nivel;2020-11-30 22:13:29.133775
193167357;7D5142734E79615B44709D98F4DB2420;Densidad_de_Objetos;3;312;Puntaje Total: 9960;2020-11-30 22:14:25.046404
193167357;7D5142734E79615B44709D98F4DB2420;Union_Interseccion;1;7;"Boton0;Set to TRUE; Player 0";2020-11-30 22:16:55.107641
193167357;7D5142734E79615B44709D98F4DB2420;Union_Interseccion;1;17;"Boton2;Set to TRUE; Player 0";2020-11-30 22:17:10.258992
193167357;7D5142734E79615B44709D98F4DB2420;Union_Interseccion;1;19;"Boton2;Set to TRUE; Player 0";2020-11-30 22:17:11.674196
193167357;7D5142734E79615B44709D98F4DB2420;Union_Interseccion;1;19;"Boton3;Set to TRUE; Player 1";2020-11-30 22:17:12.102266
193167357;7D5142734E79615B44709D98F4DB2420;Union_Interseccion;1;29;"Boton5;Set to TRUE; Player 0";2020-11-30 22:17:26.746339
193167357;7D5142734E79615B44709D98F4DB2420;Union_Interseccion;1;30;"Boton5;Set to TRUE; Player 0";2020-11-30 22:17:27.431013
193167357;7D5142734E79615B44709D98F4DB2420;Union_Interseccion;1;30;"Boton6;Set to TRUE; Player 1";2020-11-30 22:17:27.872066
193167357;7D5142734E79615B44709D98F4DB2420;Union_Interseccion;1;32;"Boton7;Set to TRUE; Player 1";2020-11-30 22:17:31.413169
193167357;7D5142734E79615B44709D98F4DB2420;Union_Interseccion;3;32;Final del nivel;2020-11-30 22:17:31.449884
193167357;7D5142734E79615B44709D98F4DB2420;Union_Interseccion;3;32;Puntaje Total: 31700;2020-11-30 22:18:12.889801
193167357;7D5142734E79615B44709D98F4DB2420;Velocidad_y_fuerza;1;68;"Resorte1der; rocaOro_Sprite; 50; Player 0";2020-11-30 22:22:07.739428
193167357;7D5142734E79615B44709D98F4DB2420;Velocidad_y_fuerza;1;68;"Resorte1der; rocaOro_Sprite; 50; Player 0";2020-11-30 22:22:07.740813
193167357;7D5142734E79615B44709D98F4DB2420;Velocidad_y_fuerza;1;123;"Resorte2izq; roca_Sprite; 30; Player 1";2020-11-30 22:23:25.359897
193167357;7D5142734E79615B44709D98F4DB2420;Velocidad_y_fuerza;1;123;"Resorte2izq; roca_Sprite; 30; Player 1";2020-11-30 22:23:25.360451
193167357;7D5142734E79615B44709D98F4DB2420;Velocidad_y_fuerza;1;144;"Resorte1izq; roca_Sprite; 30; Player 0";2020-11-30 22:23:55.461970
193167357;7D5142734E79615B44709D98F4DB2420;Velocidad_y_fuerza;1;144;"Resorte1izq; roca_Sprite; 30; Player 0";2020-11-30 22:23:55.463612
193167357;7D5142734E79615B44709D98F4DB2420;Velocidad_y_fuerza;1;153;"Resorte2der; rocaOro_Sprite; 50; Player 1";2020-11-30 22:24:07.749287
193167357;7D5142734E79615B44709D98F4DB2420;Velocidad_y_fuerza;1;153;"Resorte2der; rocaOro_Sprite; 50; Player 1";2020-11-30 22:24:07.755001
193167357;7D5142734E79615B44709D98F4DB2420;Velocidad_y_fuerza;3;153;Final del nivel;2020-11-30 22:24:07.952558
193167357;7D5142734E79615B44709D98F4DB2420;Velocidad_y_fuerza;3;153;Puntaje Total: 71730;2020-11-30 22:24:50.862631
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;8;"Palanca_Lever4; Light_source_2; Rotación Total Positiva: 0.0; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:28:27.438362
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;9;"Palanca_Lever4; Light_source_2; Rotación Total Positiva: 0.0; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:28:28.786792
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;11;"Palanca_Lever4; Light_source_2; Rotación Total Positiva: 0.0; Rotación Total Negativa: -3.5; Player 0";2020-11-30 22:28:30.620384
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;19;"Palanca_Lever4; Light_source_2; Rotación Total Positiva: 50.0; Rotación Total Negativa: -5.0; Player 0";2020-11-30 22:28:42.283095
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;20;"Palanca_Lever4; Light_source_2; Rotación Total Positiva: 3.0; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:28:43.635445
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;23;"Palanca_Lever4; Light_source_2; Rotación Total Positiva: 4.5; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:28:47.823167
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;25;"Palanca_Lever4; Light_source_2; Rotación Total Positiva: 0.0; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:28:51.219060
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;27;"Palanca_Lever4; Light_source_2; Rotación Total Positiva: 0.0; Rotación Total Negativa: -4.0; Player 0";2020-11-30 22:28:52.852656
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;28;"Palanca_Lever4; Light_source_2; Rotación Total Positiva: 0.0; Rotación Total Negativa: -8.0; Player 0";2020-11-30 22:28:54.757439
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;35;"Palanca_Lever6; Mirror3_0; Rotación Total Positiva: 0.0; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:29:05.121072
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;40;"Palanca_Lever6; Mirror3_0; Rotación Total Positiva: 4.5; Rotación Total Negativa: -31.0; Player 0";2020-11-30 22:29:12.183812
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;48;"Palanca_Lever6; Mirror3_0; Rotación Total Positiva: 31.0; Rotación Total Negativa: -15.0; Player 0";2020-11-30 22:29:24.061985
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;54;"Palanca_Lever3; Mirror5; Rotación Total Positiva: 0.0; Rotación Total Negativa: 0.0; Player 1";2020-11-30 22:29:31.686344
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;55;"Palanca_Lever3; Mirror5; Rotación Total Positiva: 3.5; Rotación Total Negativa: 0.0; Player 1";2020-11-30 22:29:33.291501
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;55;"Palanca_Lever3; Mirror5; Rotación Total Positiva: 0.0; Rotación Total Negativa: 0.0; Player 1";2020-11-30 22:29:33.622712
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;59;"Palanca_Lever3; Mirror5; Rotación Total Positiva: 0.0; Rotación Total Negativa: -33.0; Player 1";2020-11-30 22:29:38.608269
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;64;"Palanca_Lever3; Mirror5; Rotación Total Positiva: 0.0; Rotación Total Negativa: -3.5; Player 1";2020-11-30 22:29:46.118599
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;65;"Palanca_Lever3; Mirror5; Rotación Total Positiva: 0.0; Rotación Total Negativa: 0.0; Player 1";2020-11-30 22:29:47.276303
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;66;"Palanca_Lever3; Mirror5; Rotación Total Positiva: 4.0; Rotación Total Negativa: 0.0; Player 1";2020-11-30 22:29:48.694445
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;67;"Palanca_Lever3; Mirror5; Rotación Total Positiva: 3.5; Rotación Total Negativa: 0.0; Player 1";2020-11-30 22:29:50.430892
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;68;"Palanca_Lever3; Mirror5; Rotación Total Positiva: 0.5; Rotación Total Negativa: -1.0; Player 1";2020-11-30 22:29:51.970868
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;69;"Palanca_Lever3; Mirror5; Rotación Total Positiva: 0.0; Rotación Total Negativa: -1.5; Player 1";2020-11-30 22:29:52.594870
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;70;"Palanca_Lever3; Mirror5; Rotación Total Positiva: 0.0; Rotación Total Negativa: -0.5; Player 1";2020-11-30 22:29:54.521622
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;71;"Palanca_Lever3; Mirror5; Rotación Total Positiva: 1.0; Rotación Total Negativa: 0.0; Player 1";2020-11-30 22:29:55.018331
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;71;"Palanca_Lever3; Mirror5; Rotación Total Positiva: 0.5; Rotación Total Negativa: -0.5; Player 1";2020-11-30 22:29:55.936807
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;74;"Palanca_Lever2; Mirror2_2; Rotación Total Positiva: 0.0; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:29:59.247911
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;75;"Palanca_Lever2; Mirror2_2; Rotación Total Positiva: 0.0; Rotación Total Negativa: -7.5; Player 0";2020-11-30 22:30:01.466177
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;78;"Palanca_Lever2; Mirror2_2; Rotación Total Positiva: 1.0; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:30:05.364236
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;79;"Palanca_Lever2; Mirror2_2; Rotación Total Positiva: 0.0; Rotación Total Negativa: -2.5; Player 0";2020-11-30 22:30:06.716732
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;80;"Palanca_Lever2; Mirror2_2; Rotación Total Positiva: 1.5; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:30:08.217734
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;91;"Palanca_Lever7; Mirror4_3; Rotación Total Positiva: 0.0; Rotación Total Negativa: 0.0; Player 1";2020-11-30 22:30:24.275658
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;94;"Palanca_Lever7; Mirror4_3; Rotación Total Positiva: 7.5; Rotación Total Negativa: -2.0; Player 1";2020-11-30 22:30:28.422829
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;148;"Palanca_Lever6; Mirror3_0; Rotación Total Positiva: 2.0; Rotación Total Negativa: -9.5; Player 0";2020-11-30 22:31:45.481757
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;149;"Palanca_Lever6; Mirror3_0; Rotación Total Positiva: 0.0; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:31:46.426190
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;160;"Palanca_Lever1; Mirror; Rotación Total Positiva: 0.0; Rotación Total Negativa: 0.0; Player 1";2020-11-30 22:32:02.783315
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;164;"Palanca_Lever1; Mirror; Rotación Total Positiva: 16.5; Rotación Total Negativa: -4.0; Player 1";2020-11-30 22:32:07.664255
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;174;"Palanca_Lever2; Mirror2_2; Rotación Total Positiva: 0.0; Rotación Total Negativa: -36.5; Player 1";2020-11-30 22:32:23.163156
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;177;"Palanca_Lever2; Mirror2_2; Rotación Total Positiva: 23.0; Rotación Total Negativa: 0.0; Player 1";2020-11-30 22:32:26.195599
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;185;"Palanca_Lever6; Mirror3_0; Rotación Total Positiva: 0.0; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:32:37.809343
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;188;"Palanca_Lever6; Mirror3_0; Rotación Total Positiva: 3.5; Rotación Total Negativa: -14.5; Player 0";2020-11-30 22:32:41.996688
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;189;"Palanca_Lever6; Mirror3_0; Rotación Total Positiva: 1.5; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:32:43.119348
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;201;"Palanca_Lever1; Mirror; Rotación Total Positiva: 0.0; Rotación Total Negativa: -35.5; Player 1";2020-11-30 22:33:01.254251
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;213;"Palanca_Lever1; Mirror; Rotación Total Positiva: 35.0; Rotación Total Negativa: -13.0; Player 1";2020-11-30 22:33:16.964336
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;227;"Palanca_Lever6; Mirror3_0; Rotación Total Positiva: 11.5; Rotación Total Negativa: -44.0; Player 0";2020-11-30 22:33:37.610548
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;228;"Palanca_Lever6; Mirror3_0; Rotación Total Positiva: 0.0; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:33:38.123236
193167357;7D5142734E79615B44709D98F4DB2420;Mirrors_1;1;228;"Palanca_Lever6; Mirror3_0; Rotación Total Positiva: 2.5; Rotación Total Negativa: 0.0; Player 0";2020-11-30 22:33:38.595652
